Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-5186,2022-02-25,2022-02-28,Same Day,CUS-1864,Customer_462,Corporate,Central,Furniture,Bookshelf,Bookshelf - Furniture,550.89,1,0.15,98.22
ORD-5187,2024-07-06,2024-07-13,Same Day,CUS-1537,Customer_317,Consumer,North,Furniture,Chair,Chair - Furniture,1970.83,4,0.2,357.21
ORD-5188,2023-11-27,2023-11-29,Standard Class,CUS-1253,Customer_394,Corporate,Central,Technology,Monitor,Monitor - Technology,234.71,1,0.0,62.2
ORD-5189,2022-09-30,2022-10-05,Second Class,CUS-1278,Customer_219,Consumer,Central,Office Supplies,Paper,Paper - Office Supplies,31.3,2,0.1,8.85
ORD-5190,2023-11-28,2023-12-01,Same Day,CUS-1034,Customer_70,Consumer,North,Furniture,Table,Table - Furniture,566.19,1,0.0,56.7
ORD-5191,2022-12-26,2022-12-28,Second Class,CUS-1136,Customer_311,Home Office,South,Office Supplies,Pens,Pens - Office Supplies,67.06,1,0.1,27.57
ORD-5192,2024-09-05,2024-09-09,First Class,CUS-1549,Customer_198,Home Office,Central,Technology,Laptop,Laptop - Technology,1139.07,2,0.05,367.66
ORD-5193,2023-08-27,2023-08-30,First Class,CUS-1923,Customer_416,Consumer,Central,Office Supplies,Folders,Folders - Office Supplies,49.87,1,0.0,20.83
ORD-5194,2023-02-10,2023-02-16,First Class,CUS-1937,Customer_436,Corporate,East,Office Supplies,Pens,Pens - Office Supplies,144.23,4,0.05,56.37
ORD-5195,2023-06-15,2023-06-19,Second Class,CUS-1946,Customer_354,Corporate,East,Technology,Laptop,Laptop - Technology,730.75,1,0.0,155.02
ORD-5196,2024-09-14,2024-09-20,Standard Class,CUS-1878,Customer_359,Home Office,North,Office Supplies,Paper,Paper - Office Supplies,470.11,6,0.0,147.37
ORD-5197,2023-04-03,2023-04-05,Second Class,CUS-1140,Customer_57,Home Office,South,Furniture,Cabinet,Cabinet - Furniture,1727.24,3,0.15,188.78
ORD-5198,2022-10-21,2022-10-24,Second Class,CUS-1031,Customer_235,Consumer,North,Furniture,Cabinet,Cabinet - Furniture,974.88,2,0.0,170.83
ORD-5199,2023-02-01,2023-02-02,Second Class,CUS-1504,Customer_384,Home Office,West,Technology,Monitor,Monitor - Technology,450.23,2,0.15,129.34
ORD-5200,2024-11-17,2024-11-18,First Class,CUS-1360,Customer_188,Home Office,South,Office Supplies,Paper,Paper - Office Supplies,155.33,5,0.05,64.72
ORD-5201,2022-08-05,2022-08-11,First Class,CUS-1313,Customer_363,Home Office,North,Office Supplies,Paper,Paper - Office Supplies,140.98,2,0.1,57.16
ORD-5202,2023-12-30,2023-12-31,First Class,CUS-1274,Customer_295,Corporate,Central,Office Supplies,Paper,Paper - Office Supplies,184.06,6,0.1,76.37
ORD-5203,2024-01-22,2024-01-23,Same Day,CUS-1520,Customer_253,Corporate,West,Technology,Printer,Printer - Technology,1874.66,2,0.0,547.02
ORD-5204,2022-08-20,2022-08-22,First Class,CUS-1171,Customer_307,Consumer,West,Office Supplies,Binders,Binders - Office Supplies,398.08,9,0.0,171.05
ORD-5205,2024-01-29,2024-02-01,Standard Class,CUS-1530,Customer_210,Corporate,North,Furniture,Chair,Chair - Furniture,1081.72,2,0.15,208.12
ORD-5206,2022-02-15,2022-02-18,Same Day,CUS-1348,Customer_373,Consumer,South,Furniture,Bookshelf,Bookshelf - Furniture,1551.49,2,0.05,202.3
ORD-5207,2024-09-11,2024-09-14,Standard Class,CUS-1362,Customer_262,Corporate,Central,Office Supplies,Binders,Binders - Office Supplies,291.03,6,0.15,119.5
ORD-5208,2023-04-18,2023-04-19,Second Class,CUS-1495,Customer_1,Consumer,West,Technology,Mouse,Mouse - Technology,2241.23,2,0.15,341.69
ORD-5209,2022-02-17,2022-02-18,Same Day,CUS-1089,Customer_369,Consumer,West,Technology,Printer,Printer - Technology,182.96,3,0.05,42.52
ORD-5210,2024-07-27,2024-07-28,Standard Class,CUS-1984,Customer_112,Consumer,North,Office Supplies,Paper,Paper - Office Supplies,284.5,4,0.0,98.77
ORD-5211,2024-11-29,2024-12-05,Same Day,CUS-1550,Customer_235,Corporate,Central,Technology,Mouse,Mouse - Technology,1674.36,2,0.0,522.13
ORD-5212,2023-05-20,2023-05-27,Standard Class,CUS-1007,Customer_108,Consumer,Central,Office Supplies,Binders,Binders - Office Supplies,18.78,1,0.0,6.89
ORD-5213,2023-03-24,2023-03-25,Same Day,CUS-1550,Customer_165,Corporate,East,Furniture,Desk,Desk - Furniture,1250.65,4,0.1,214.76
ORD-5214,2022-09-28,2022-09-29,Same Day,CUS-1042,Customer_5,Home Office,South,Technology,Printer,Printer - Technology,675.06,2,0.0,155.48
ORD-5215,2024-01-30,2024-02-01,First Class,CUS-1078,Customer_19,Home Office,South,Office Supplies,Pens,Pens - Office Supplies,39.4,2,0.15,10.4
ORD-5216,2022-02-14,2022-02-20,Standard Class,CUS-1172,Customer_327,Home Office,West,Furniture,Chair,Chair - Furniture,1562.67,2,0.2,172.77
ORD-5217,2024-02-22,2024-02-29,Standard Class,CUS-1837,Customer_120,Consumer,West,Office Supplies,Binders,Binders - Office Supplies,187.19,2,0.0,82.55
ORD-5218,2023-03-08,2023-03-15,First Class,CUS-1726,Customer_102,Corporate,North,Office Supplies,Pens,Pens - Office Supplies,89.58,2,0.0,37.55
ORD-5219,2023-10-17,2023-10-19,First Class,CUS-1244,Customer_358,Consumer,Central,Furniture,Table,Table - Furniture,478.86,2,0.05,81.66
ORD-5220,2023-10-14,2023-10-17,Same Day,CUS-1991,Customer_251,Home Office,West,Furniture,Chair,Chair - Furniture,2480.48,4,0.0,322.91
ORD-5221,2022-06-12,2022-06-18,Same Day,CUS-1739,Customer_369,Home Office,North,Furniture,Desk,Desk - Furniture,963.41,2,0.05,134.97
ORD-5222,2022-08-25,2022-09-01,First Class,CUS-1152,Customer_224,Home Office,East,Technology,Printer,Printer - Technology,596.99,1,0.0,93.03
ORD-5223,2023-10-16,2023-10-17,Second Class,CUS-1292,Customer_235,Corporate,East,Furniture,Desk,Desk - Furniture,606.71,1,0.05,62.99
ORD-5224,2022-12-07,2022-12-14,Standard Class,CUS-1363,Customer_250,Consumer,North,Technology,Mouse,Mouse - Technology,3422.38,3,0.15,920.29
ORD-5225,2023-07-20,2023-07-21,First Class,CUS-1415,Customer_425,Home Office,South,Furniture,Table,Table - Furniture,328.01,1,0.1,49.9
ORD-5226,2024-01-19,2024-01-24,Same Day,CUS-1371,Customer_391,Consumer,East,Office Supplies,Folders,Folders - Office Supplies,199.24,3,0.0,96.79
ORD-5227,2024-09-18,2024-09-23,Second Class,CUS-1427,Customer_30,Home Office,West,Technology,Mouse,Mouse - Technology,781.58,2,0.05,235.29
ORD-5228,2024-07-07,2024-07-11,First Class,CUS-1293,Customer_348,Home Office,Central,Office Supplies,Staplers,Staplers - Office Supplies,275.92,3,0.0,111.68
ORD-5229,2022-07-29,2022-08-02,First Class,CUS-1904,Customer_386,Corporate,Central,Technology,Mouse,Mouse - Technology,1398.28,2,0.1,272.25
ORD-5230,2023-06-12,2023-06-16,Standard Class,CUS-1981,Customer_448,Home Office,West,Office Supplies,Folders,Folders - Office Supplies,259.85,8,0.1,116.77
ORD-5231,2024-12-26,2024-12-27,First Class,CUS-1051,Customer_426,Consumer,Central,Technology,Keyboard,Keyboard - Technology,732.19,3,0.15,127.01
ORD-5232,2024-08-13,2024-08-14,Same Day,CUS-1376,Customer_3,Corporate,East,Furniture,Table,Table - Furniture,423.12,1,0.05,54.08
ORD-5233,2023-11-15,2023-11-21,Standard Class,CUS-1007,Customer_418,Corporate,North,Office Supplies,Paper,Paper - Office Supplies,523.71,9,0.0,172.66
ORD-5234,2024-11-30,2024-12-06,First Class,CUS-1046,Customer_117,Corporate,South,Technology,Keyboard,Keyboard - Technology,670.24,1,0.0,185.38
ORD-5235,2023-06-01,2023-06-07,Same Day,CUS-1691,Customer_267,Consumer,Central,Office Supplies,Staplers,Staplers - Office Supplies,322.49,9,0.1,89.67
ORD-5236,2024-04-11,2024-04-12,Same Day,CUS-1432,Customer_491,Consumer,West,Technology,Laptop,Laptop - Technology,241.69,1,0.0,49.12
ORD-5237,2022-03-27,2022-04-01,Second Class,CUS-1404,Customer_406,Consumer,North,Furniture,Table,Table - Furniture,919.28,4,0.1,193.62
ORD-5238,2024-02-01,2024-02-03,Standard Class,CUS-1908,Customer_385,Corporate,North,Furniture,Table,Table - Furniture,727.41,1,0.15,129.24
ORD-5239,2023-03-04,2023-03-07,Same Day,CUS-1241,Customer_47,Consumer,East,Technology,Mouse,Mouse - Technology,2762.32,3,0.1,517.75
ORD-5240,2022-04-25,2022-04-26,Second Class,CUS-1024,Customer_334,Home Office,Central,Furniture,Desk,Desk - Furniture,141.89,1,0.05,27.45
ORD-5241,2024-03-19,2024-03-25,Same Day,CUS-1944,Customer_406,Home Office,Central,Technology,Printer,Printer - Technology,639.09,1,0.05,108.83
ORD-5242,2023-08-02,2023-08-05,First Class,CUS-1545,Customer_46,Consumer,East,Office Supplies,Paper,Paper - Office Supplies,693.06,9,0.05,248.44
ORD-5243,2024-07-21,2024-07-24,Same Day,CUS-1844,Customer_106,Consumer,North,Office Supplies,Staplers,Staplers - Office Supplies,38.55,5,0.15,12.79
ORD-5244,2023-05-12,2023-05-14,Second Class,CUS-1470,Customer_376,Corporate,Central,Office Supplies,Staplers,Staplers - Office Supplies,237.31,5,0.0,110.01
ORD-5245,2023-11-01,2023-11-04,Same Day,CUS-1060,Customer_403,Corporate,North,Furniture,Table,Table - Furniture,181.1,1,0.15,33.68
ORD-5246,2022-11-09,2022-11-16,First Class,CUS-1430,Customer_266,Consumer,East,Technology,Printer,Printer - Technology,3409.39,3,0.0,1147.98
ORD-5247,2022-06-01,2022-06-03,Second Class,CUS-1216,Customer_169,Consumer,Central,Furniture,Table,Table - Furniture,837.76,2,0.0,197.78
ORD-5248,2024-01-04,2024-01-05,Same Day,CUS-1693,Customer_411,Home Office,Central,Technology,Printer,Printer - Technology,853.67,3,0.05,213.61
ORD-5249,2024-11-05,2024-11-10,First Class,CUS-1742,Customer_80,Home Office,East,Office Supplies,Folders,Folders - Office Supplies,598.73,7,0.0,200.5
ORD-5250,2022-05-11,2022-05-13,Same Day,CUS-1005,Customer_199,Home Office,North,Furniture,Chair,Chair - Furniture,626.28,3,0.1,123.74
ORD-5251,2022-01-12,2022-01-19,First Class,CUS-1724,Customer_434,Home Office,West,Office Supplies,Pens,Pens - Office Supplies,42.29,1,0.0,16.87
ORD-5252,2023-08-23,2023-08-28,Second Class,CUS-1927,Customer_356,Home Office,South,Furniture,Table,Table - Furniture,294.48,1,0.1,57.14
ORD-5253,2023-02-12,2023-02-15,Same Day,CUS-1191,Customer_49,Home Office,South,Technology,Mouse,Mouse - Technology,3223.96,3,0.0,776.37
ORD-5254,2022-04-04,2022-04-07,Second Class,CUS-1203,Customer_142,Corporate,East,Technology,Mouse,Mouse - Technology,2297.8,2,0.0,555.57
ORD-5255,2023-01-11,2023-01-18,Same Day,CUS-1992,Customer_378,Consumer,East,Furniture,Desk,Desk - Furniture,700.49,1,0.0,97.53
ORD-5256,2023-10-06,2023-10-09,Standard Class,CUS-1060,Customer_170,Home Office,Central,Furniture,Chair,Chair - Furniture,3133.54,4,0.1,355.03
ORD-5257,2024-02-14,2024-02-20,Standard Class,CUS-1626,Customer_333,Consumer,Central,Furniture,Cabinet,Cabinet - Furniture,1184.86,2,0.15,112.05
ORD-5258,2023-02-28,2023-03-01,Same Day,CUS-1887,Customer_344,Corporate,North,Office Supplies,Paper,Paper - Office Supplies,25.4,2,0.15,9.29
ORD-5259,2024-10-16,2024-10-19,Same Day,CUS-1125,Customer_174,Home Office,West,Office Supplies,Binders,Binders - Office Supplies,329.21,9,0.05,108.36
ORD-5260,2024-11-30,2024-12-02,Second Class,CUS-1892,Customer_143,Corporate,Central,Technology,Printer,Printer - Technology,507.97,1,0.15,88.99
ORD-5261,2023-09-13,2023-09-18,Standard Class,CUS-1601,Customer_17,Consumer,East,Office Supplies,Folders,Folders - Office Supplies,86.35,7,0.15,27.97
ORD-5262,2024-04-28,2024-05-05,Same Day,CUS-1433,Customer_199,Consumer,West,Office Supplies,Binders,Binders - Office Supplies,775.24,8,0.1,232.61
ORD-5263,2024-01-23,2024-01-26,Second Class,CUS-1401,Customer_116,Home Office,West,Furniture,Cabinet,Cabinet - Furniture,171.87,1,0.1,35.05
ORD-5264,2022-07-22,2022-07-27,Second Class,CUS-1751,Customer_47,Consumer,Central,Furniture,Cabinet,Cabinet - Furniture,2091.77,3,0.0,500.96
ORD-5265,2022-05-06,2022-05-09,First Class,CUS-1141,Customer_463,Corporate,Central,Office Supplies,Folders,Folders - Office Supplies,678.1,7,0.05,259.04
ORD-5266,2024-03-27,2024-03-28,Second Class,CUS-1009,Customer_80,Corporate,Central,Office Supplies,Paper,Paper - Office Supplies,502.26,6,0.0,220.55
ORD-5267,2022-05-31,2022-06-05,Standard Class,CUS-1034,Customer_237,Corporate,South,Technology,Mouse,Mouse - Technology,1350.84,2,0.1,303.27
ORD-5268,2023-05-14,2023-05-21,Standard Class,CUS-1640,Customer_211,Corporate,West,Technology,Printer,Printer - Technology,388.72,1,0.0,119.79
ORD-5269,2024-05-13,2024-05-16,Same Day,CUS-1709,Customer_416,Corporate,North,Office Supplies,Paper,Paper - Office Supplies,51.48,6,0.0,19.29
ORD-5270,2022-11-19,2022-11-21,First Class,CUS-1262,Customer_491,Home Office,Central,Technology,Monitor,Monitor - Technology,635.12,1,0.05,160.42
ORD-5271,2023-11-01,2023-11-02,Same Day,CUS-1283,Customer_366,Corporate,South,Technology,Keyboard,Keyboard - Technology,2718.33,3,0.05,433.77
ORD-5272,2023-04-29,2023-05-02,Second Class,CUS-1832,Customer_92,Corporate,South,Office Supplies,Pens,Pens - Office Supplies,139.1,2,0.0,47.64
ORD-5273,2024-05-21,2024-05-27,Same Day,CUS-1207,Customer_428,Consumer,East,Office Supplies,Folders,Folders - Office Supplies,164.01,4,0.0,80.39
ORD-5274,2024-07-22,2024-07-29,Same Day,CUS-1465,Customer_137,Corporate,South,Furniture,Table,Table - Furniture,1033.15,2,0.0,180.22
ORD-5275,2022-08-28,2022-09-02,Standard Class,CUS-1653,Customer_340,Home Office,North,Furniture,Chair,Chair - Furniture,1232.01,3,0.05,138.67
ORD-5276,2022-02-22,2022-02-23,Standard Class,CUS-1134,Customer_378,Consumer,South,Office Supplies,Binders,Binders - Office Supplies,526.37,8,0.1,150.88
ORD-5277,2024-12-11,2024-12-16,Same Day,CUS-1975,Customer_435,Corporate,North,Technology,Keyboard,Keyboard - Technology,378.06,3,0.05,75.91
ORD-5278,2022-04-12,2022-04-16,Same Day,CUS-1147,Customer_422,Consumer,North,Technology,Printer,Printer - Technology,269.49,1,0.0,89.89
ORD-5279,2024-06-02,2024-06-07,Standard Class,CUS-1984,Customer_417,Home Office,West,Furniture,Chair,Chair - Furniture,2050.12,4,0.0,489.26
ORD-5280,2023-01-25,2023-01-26,Second Class,CUS-1973,Customer_92,Corporate,West,Furniture,Cabinet,Cabinet - Furniture,247.88,1,0.0,35.04
ORD-5281,2022-07-09,2022-07-13,Same Day,CUS-1843,Customer_455,Consumer,West,Technology,Monitor,Monitor - Technology,1106.8,3,0.0,279.24
ORD-5282,2023-11-26,2023-12-02,First Class,CUS-1318,Customer_452,Consumer,East,Office Supplies,Binders,Binders - Office Supplies,54.48,3,0.0,21.47
ORD-5283,2023-12-01,2023-12-04,Second Class,CUS-1456,Customer_153,Home Office,North,Technology,Monitor,Monitor - Technology,2577.65,3,0.05,666.94
ORD-5284,2023-10-18,2023-10-25,First Class,CUS-1226,Customer_114,Home Office,Central,Office Supplies,Paper,Paper - Office Supplies,111.14,3,0.2,31.62
ORD-5285,2023-08-27,2023-08-31,Standard Class,CUS-1056,Customer_63,Corporate,West,Office Supplies,Pens,Pens - Office Supplies,492.69,5,0.15,136.71
ORD-5286,2022-12-04,2022-12-08,Standard Class,CUS-1560,Customer_364,Home Office,East,Technology,Monitor,Monitor - Technology,2405.1,3,0.05,634.35
ORD-5287,2023-05-20,2023-05-21,Standard Class,CUS-1757,Customer_210,Consumer,South,Office Supplies,Staplers,Staplers - Office Supplies,105.11,2,0.1,35.4
ORD-5288,2023-08-04,2023-08-06,Second Class,CUS-1178,Customer_208,Consumer,East,Office Supplies,Folders,Folders - Office Supplies,556.08,7,0.05,174.05
ORD-5289,2022-06-15,2022-06-16,Same Day,CUS-1085,Customer_389,Home Office,South,Furniture,Table,Table - Furniture,1530.73,4,0.1,310.68
ORD-5290,2023-10-11,2023-10-16,Second Class,CUS-1587,Customer_260,Corporate,East,Office Supplies,Binders,Binders - Office Supplies,35.24,2,0.0,14.64
ORD-5291,2024-01-30,2024-02-02,Same Day,CUS-1541,Customer_322,Consumer,West,Furniture,Chair,Chair - Furniture,2299.08,4,0.0,551.56
ORD-5292,2024-02-20,2024-02-21,Standard Class,CUS-1803,Customer_352,Corporate,East,Office Supplies,Staplers,Staplers - Office Supplies,419.06,5,0.15,158.85
ORD-5293,2024-08-14,2024-08-16,Standard Class,CUS-1730,Customer_485,Corporate,Central,Technology,Mouse,Mouse - Technology,132.91,1,0.0,32.99
ORD-5294,2024-04-01,2024-04-06,First Class,CUS-1805,Customer_69,Home Office,West,Technology,Printer,Printer - Technology,988.82,3,0.15,169.7
ORD-5295,2024-12-28,2025-01-04,Second Class,CUS-1091,Customer_266,Consumer,East,Technology,Mouse,Mouse - Technology,2331.09,3,0.2,599.78
ORD-5296,2022-12-02,2022-12-04,Second Class,CUS-1484,Customer_144,Corporate,West,Office Supplies,Paper,Paper - Office Supplies,434.29,8,0.15,182.16
ORD-5297,2023-09-19,2023-09-24,Same Day,CUS-1801,Customer_350,Consumer,East,Furniture,Table,Table - Furniture,362.98,2,0.05,40.11
ORD-5298,2022-05-16,2022-05-19,Standard Class,CUS-1120,Customer_309,Consumer,East,Technology,Printer,Printer - Technology,420.27,2,0.2,82.57
ORD-5299,2022-04-07,2022-04-08,Standard Class,CUS-1379,Customer_406,Consumer,Central,Office Supplies,Staplers,Staplers - Office Supplies,199.77,8,0.1,65.52
ORD-5300,2022-01-30,2022-02-03,First Class,CUS-1262,Customer_429,Consumer,South,Office Supplies,Folders,Folders - Office Supplies,197.76,6,0.0,61.15
ORD-5301,2024-03-17,2024-03-19,Standard Class,CUS-1153,Customer_242,Home Office,East,Technology,Monitor,Monitor - Technology,481.3,2,0.05,115.51
ORD-5302,2023-08-31,2023-09-07,Same Day,CUS-1252,Customer_336,Corporate,North,Technology,Mouse,Mouse - Technology,1931.6,2,0.0,455.28
ORD-5303,2023-07-30,2023-07-31,Standard Class,CUS-1797,Customer_281,Consumer,North,Furniture,Desk,Desk - Furniture,2166.18,4,0.0,477.13
ORD-5304,2024-01-25,2024-01-28,Second Class,CUS-1358,Customer_433,Corporate,West,Furniture,Table,Table - Furniture,954.67,4,0.1,177.25
ORD-5305,2024-09-26,2024-09-29,First Class,CUS-1668,Customer_452,Home Office,West,Office Supplies,Binders,Binders - Office Supplies,123.32,9,0.0,57.96
ORD-5306,2022-06-24,2022-06-29,Second Class,CUS-1822,Customer_257,Corporate,Central,Technology,Mouse,Mouse - Technology,170.15,1,0.15,28.27
ORD-5307,2022-07-01,2022-07-08,First Class,CUS-1368,Customer_107,Home Office,West,Technology,Printer,Printer - Technology,1841.7,3,0.0,479.02
ORD-5308,2022-10-07,2022-10-14,First Class,CUS-1210,Customer_327,Consumer,West,Technology,Mouse,Mouse - Technology,1949.7,2,0.0,399.92
ORD-5309,2024-05-07,2024-05-08,Second Class,CUS-1377,Customer_416,Corporate,Central,Furniture,Cabinet,Cabinet - Furniture,797.85,1,0.0,164.99
ORD-5310,2022-12-10,2022-12-11,Same Day,CUS-1045,Customer_399,Corporate,South,Technology,Mouse,Mouse - Technology,946.34,2,0.15,237.96
ORD-5311,2024-09-07,2024-09-11,First Class,CUS-1807,Customer_253,Corporate,North,Office Supplies,Folders,Folders - Office Supplies,171.55,2,0.1,76.95
ORD-5312,2022-06-02,2022-06-05,Same Day,CUS-1389,Customer_68,Consumer,Central,Technology,Monitor,Monitor - Technology,1424.95,3,0.15,191.2
ORD-5313,2022-05-12,2022-05-18,Same Day,CUS-1319,Customer_318,Corporate,West,Technology,Laptop,Laptop - Technology,3259.5,3,0.05,814.12
ORD-5314,2023-05-02,2023-05-09,First Class,CUS-1328,Customer_179,Corporate,South,Office Supplies,Folders,Folders - Office Supplies,506.93,7,0.15,169.61
ORD-5315,2024-09-10,2024-09-14,Standard Class,CUS-1620,Customer_394,Home Office,East,Furniture,Table,Table - Furniture,815.91,3,0.05,130.58
ORD-5316,2022-02-16,2022-02-21,Second Class,CUS-1373,Customer_101,Consumer,North,Office Supplies,Paper,Paper - Office Supplies,112.21,9,0.1,40.84
ORD-5317,2023-10-16,2023-10-20,First Class,CUS-1504,Customer_313,Consumer,West,Furniture,Chair,Chair - Furniture,730.77,4,0.15,140.95
ORD-5318,2024-01-28,2024-02-02,Same Day,CUS-1927,Customer_490,Corporate,North,Technology,Mouse,Mouse - Technology,1433.69,3,0.15,420.03
ORD-5319,2024-08-19,2024-08-25,Standard Class,CUS-1098,Customer_496,Consumer,Central,Office Supplies,Staplers,Staplers - Office Supplies,145.43,5,0.0,69.07
ORD-5320,2022-08-05,2022-08-07,First Class,CUS-1503,Customer_215,Corporate,North,Office Supplies,Pens,Pens - Office Supplies,231.39,6,0.0,94.98
ORD-5321,2022-04-27,2022-05-01,Same Day,CUS-1993,Customer_327,Consumer,South,Technology,Laptop,Laptop - Technology,132.83,2,0.15,32.42
ORD-5322,2024-11-12,2024-11-18,Standard Class,CUS-1725,Customer_265,Consumer,Central,Technology,Printer,Printer - Technology,1181.39,2,0.0,279.27
ORD-5323,2024-11-06,2024-11-12,Same Day,CUS-1910,Customer_214,Corporate,North,Furniture,Table,Table - Furniture,1503.71,2,0.1,201.81
ORD-5324,2024-07-22,2024-07-28,First Class,CUS-1594,Customer_104,Corporate,North,Furniture,Bookshelf,Bookshelf - Furniture,787.05,3,0.0,164.1
ORD-5325,2023-04-08,2023-04-10,Same Day,CUS-1632,Customer_321,Corporate,West,Office Supplies,Folders,Folders - Office Supplies,81.04,2,0.1,33.13
ORD-5326,2024-08-19,2024-08-26,Same Day,CUS-1004,Customer_462,Consumer,South,Technology,Laptop,Laptop - Technology,651.52,2,0.05,120.08
ORD-5327,2022-08-05,2022-08-11,First Class,CUS-1398,Customer_46,Consumer,East,Office Supplies,Folders,Folders - Office Supplies,141.32,9,0.15,49.6
ORD-5328,2024-10-26,2024-10-29,Second Class,CUS-1780,Customer_348,Consumer,South,Technology,Printer,Printer - Technology,1014.95,3,0.05,300.05
